2022/5/1,0.9,0.155
2022/5/8,0.89,0.1528
2022/5/15,0.8606,0.163874
2022/5/22,0.897448,0.1482136
2022/5/29,0.897448,0.25267768
2022/6/5,0.897448,0.23775424
2022/6/12,0.9223204,0.285757972
2022/6/19,0.969329236,0.266849974
2022/6/26,0.946556067,0.324693824
2022/7/3,0.957487188,0.324037957
2022/7/10,1.013235907,0.241529853
2022/7/17,1.050030061,0.411028257
2022/7/24,0.991527356,0.225899696
2022/7/31,0.979696808,0.310133191
2022/8/7,1.008681649,0.274771686
2022/8/14,1.057376181,0.260163327
2022/8/21,1.050802419,0.418262298
2022/8/28,1.08334254,0.380841159
2022/9/4,1.028675137,0.346947369
2022/9/11,1.003528131,0.343175318
2022/9/18,0.943175318,0.234540255
2022/9/25,0.964902331,0.308412098
2022/10/2,0.993147447,0.25079206
2022/10/9,1.005010396,0.284008317
2022/10/16,0.962659669,0.312020298
2022/10/23,0.945779879,0.334864281
2022/10/30,0.907575287,0.307575287
2022/11/6,0.902499534,0.181899646
2022/11/13,0.932649506,0.22079311
2022/11/20,0.953955487,0.22100617
2022/11/27,0.909639048,0.192422067
2022/12/4,0.909639048,0.156747333
2022/12/11,0.899446267,0.189568088
2022/12/18,0.859490565,0.245705848
2022/12/25,0.900844716,0.175633537
2023/1/1,0.855768692,0.150941893
2023/1/8,0.814749509,0.123504617
2023/1/15,0.85622446,0.251662216
2023/1/22,0.879035683,0.19280926
2023/1/29,0.831132115,0.114726444
2023/2/5,0.865622684,0.172498147
2023/2/12,0.819060416,0.12267652
2023/2/19,0.777154374,0.177154374
2023/2/26,0.777154374,0.086637324
2023/3/5,0.777154374,0.120581218
2023/3/12,0.784697462,0.123145868
2023/3/19,0.777003513,0.139303161
2023/3/26,0.799623723,0.107710267
2023/4/2,0.835589858,0.161539582
2023/4/9,0.848657554,0.239684403
2023/4/16,0.808278374,0.179698888
2023/4/23,0.812361158,0.146383373
2023/4/30,0.824731993,0.216237353
2023/5/7,0.845968592,0.165694246
2023/5/14,0.890565452,0.216980634
2023/5/21,0.875848488,0.256814549
2023/5/28,0.890123943,0.192099154
2023/6/4,0.855815267,0.201117435
2023/6/11,0.874047877,0.174497823
2023/6/18,0.907231229,0.210857295
2023/6/25,0.861580418,0.160032726
2023/7/2,0.875427831,0.142308038
2023/7/9,0.846902161,0.211149988
2023/7/16,0.833495096,0.151131028
2023/7/23,0.803150439,0.1668669
